Producto,Descripcion,Categoria,Response
"Cable estañado para conexiones, 22 AWG, color blanco",", Cable estañado para conexiones, color blanco, calibre 22 AWG, útil para conexión de circuitos eléctricos y electrónicos. Se vende por metro o en rollo de 1000 m.",Otros,[]
"Modulador fijo con filtro SAW y controlador PLL, para canal ""SS""","Modulador fijo de Audio/Video para el canal SS, con filtro (SAW), 55 dB de ganancia, rango de frecuencia de 54 a 300 MHz, impedancia de salida de 75 Ohms y relación Audio/Video de -12 a -18 dB. Proporciona alta estabilidad, calidad de imagen y sonido. Ideal para sistemas de canales adyacentes.",Otros,[]
"Transmisor FM Bluetooth* con noise cancelling, cargador USB y reproductor MP3",Transforma tu autoestéreo en Bluetooth,Otros,[]
Conector macho BNC tipo PermaSeal-II™ para cable RG6,Sello hermético y larga durabilidad para realizar instalaciones profesionales de la más alta confiabilidad,Otros,[]
Barra de sonido 300 W PMPO Bluetooth*,"Dale mayor poder de sonido a tu pantalla para ver series, películas y más con audio superior, Complementa tu pantalla y aumenta su potencia de audio con esta barra de sonido. Disfruta videojuegos, eventos deportivos, conciertos o películas con experiencia de audio superior.",Otros,[]
"Cable UTP CAT6, azul",", Cable para redes UTP (Par trenzado sin blindar) de Categoría 6, color azul, con 4 pares calibre 24 AWG, útil para la transmisión de voz y datos a una velocidad de 1 Gbps (Giga bit por segundo). Se vende por metro o en rollo de 305 m.",Otros,[]
Control remoto universal 4 en 1 con autoaprendizaje,"Utiliza hasta 4 aparatos distintos con un solo control, Usa este control remoto para reemplazar el de tus equipos como TV o pantallas, decodificadores satelitales o sistemas de TV por cable, DVD y Blu-ray.",Otros,[]
Cable de alimentación y señal para CCTV de 18 m,"Conecta tus cámaras de seguridad, fácil, hasta 18 m, Conecta tus cámaras de seguridad al DVR con este cable que tiene 2 líneas de transmisión.",Otros,[]
"Audífonos manos libres con estuche metálico, para dama","Escucha tu música favorita con estos audífonos ergonómicos los cuales poseen una lata de regalo, la cual puedes utilizar para guardarlos y evitar extraviarlos.",Otros,[]
"Modulador fijo con filtro SAW y controlador PLL, para canal ""MM""","Modulador fijo de Audio/Video para el canal MM, con filtro (SAW), 55 dB de ganancia, rango de frecuencia de 54 a 300 MHz, impedancia de salida de 75 Ohms y relación Audio/Video de -12 a -18 dB. Proporciona alta estabilidad, calidad de imagen y sonido. Ideal para sistemas de canales adyacentes.",Otros,[]
"Repetidor / Router Wi-Fi*, 2,4 GHz y 5 GHz (B/G/N/A/AC), hasta 45 m de cobertura","Extiende la cobertura de tu red Wi-Fi para navegar en cualquier parte de tu casa u oficina, Con este equipo extiende la cobertura Wi-Fi*, hasta 45 metros más, y navega en Internet en los lugares donde no tenías acceso. Además, las características y opciones de este dispositivo son la solución a las necesidades de navegación que exige el mundo tecnológico.",Otros,[]
Sensor detector de vibración para SHOME-2000 y SHOME 2100,"Complementa tu sistema de alarma SHOME-200 o SHOME-2100, ¡Convierte tu casa en una Smart Home y fortalece la seguridad!",Otros,[]
"Divisor de 1 GHz, 8 salidas, 75 Ohms, de 5-1000 MHz",Divisor (Splitter) con 8 salidas de 75 Ohms para señal UHF/VHF/FM.- 5 a 1000 MHz- Pérdida por inserción típica de 10 dB- Pérdida por retorno típica de 23 dB- Construcción interna con múltiples capacitores para mejorar la respuesta- Caja fundida de aleación de zinc con acabado cromado anticorrosivo- Sellado con resina epóxica- Roscas maquinadas a precisión - Permite el paso de corriente- Incluye tornillos para montaje.,Otros,[]
"Extensor pasivo HDMI, de 30m","¡Haz instalaciones HDMI más discretas, ordenadas y de larga distancia!, Haz instalaciones de equipo multimedia con conexiones más discretas, ordenadas y fáciles de manipular, con este extensor de señal HDMI*. Amplía hasta 30 metros la señal HDMI* sin pérdida de calidad en imagen y sonido (en resolución Full HD 1080p).",Otros,[]
Pantalla para proyector de 100”,"Que las imágenes de tu proyector se vean con máxima calidad, Saca todo el potencial de tu proyector con esta pantalla y haz que las imágenes se vean con gran calidad.",Otros,[]
"Acoplador direccional con 4 Taps, 8 dB de atenuación, con caja soldada","Acoplador direccional de 1 GHz con cuatro derivaciones (Tap) de 8 dB de atenuación. Tiene un rango de operación de 5 a 1000 MHz, para uso en interiores y exteriores, su caja es soldada y cuenta con blindaje contra interferencia electromagnética (EMI) &gt; -130 dB. TAP terminado en la salida OUT sin continuidad.",Otros,[]
"Modulador fijo con filtro SAW y controlador PLL, para canal ""O""","Modulador fijo de Audio/Video para el canal O, con filtro (SAW), 55 dB de ganancia, rango de frecuencia de 54 a 300 MHz, impedancia de salida de 75 Ohms y relación Audio/Video de -12 a -18 dB. Proporciona alta estabilidad, calidad de imagen y sonido. Ideal para sistemas de canales adyacentes.",Otros,[]
"Proyector multimedia Full HD de 9 000 lúmenes, portátil","Haz proyecciones con excelente calidad de imagen gracias a sus 9 000 lúmenes, Con este proyector, realiza presentaciones o disfruta tus películas, eventos deportivos y videos con excelente calidad de imagen y un sonido sorprendente.",Otros,[]
Alexa ECHO DOT 5ª Gen más Focos LED vintage Wi-Fi (ECHO DOT 5 GEN NE / SHOME-124/3),Con esta bocina con Alexa y los focos Wi-Fi comienza a hacer tu casa inteligente. Controla con tu voz creando rutinas que harán tu vida más fácil.,Otros,[]
"Soporte para pantallas de 25"" a 50"", con ajuste de inclinación","Para pantallas de 25 a 50 pulgadas, Coloca este soporte en tu recámara, sala o habitación de entretenimiento y aprovecha al máximo los espacios.",Soporte TV,"El Soporte para Pantalla Steren es una excelente opción para pantallas entre 25 y 50 pulgadas. Está diseñado para ajustarse a la inclinación deseada, lo que lo convierte en una solución práctica para tu recámara, sala o habitación de entretenimiento. Su base para TV es resistente y ofrece una instalación Simple. El brazo para TV es ajustable, permitiendote inclinar la pantalla para una mejor visualización desde cualquier ángulo. Está fabricado con materiales de alta calidad, lo que hace que sea duradero y resistente. El Soporte para Pantalla Steren es la solución perfecta para colocar tu televisión en cualquier lugar."
"No Break (UPS) de hasta 30 min de respaldo, 600 VA",¡Energía de reserva para guardar todo tu trabajo cuando haya un apagón!,Otros,[]
"Juego de dos conectores macho tipo F para cable RG6, de enroscar","Juego de dos conectores macho (plug) tipo ""F"" para cable coaxial RG6, con anillo integrado de enroscar. Acabado dorado.",Otros,[]
"Cable Ethernet UTP CAT 5 cruzado (crossover), de 2,1 m",Puedes usarlo para conexión directa entre 2 computadoras,Otros,[]
"Jack banana/atornillable para chasis, rojo","Conector hembra (jack) de 10 Amperes, borne para chasis. Fabricado en plástico color rojo.",Otros,[]
"Audífonos multimedia USB ultraconfort, negros","Escucha música y chatea en línea con excelente audio y claridad de voz, Calidad de audio para aplicaciones en línea. Realiza conversaciones en Internet, haz tus clases en línea, participa en foros, disfruta de tus videojuegos favoritos o solo escucha música.",Otros,[]
"Soporte para pantallas de 25"" a 50"", ultradelgado","Para pantallas de 25 a 50 pulgadas, ¡Con este soporte, tu TV quedará colocada en la pared casi como cualquier cuadro o pintura!",Soporte TV,"El Soporte para Pantalla STEREN es una solución ideal para colocar pantallas de 25 a 50 pulgadas en la pared, con una instalación sencilla. Su base para TV es ultradelgada, lo que le da un aspecto casi como cualquier cuadro o pintura. Además, su brazo para TV es flexible, lo que permite ajustarlo a la posición que desees. La instalación es Simplo, así que no tendrás que preocuparte por nada. El Soporte para Pantalla STEREN es una excelente opción para que disfrutes de una experiencia de visualización óptima."
Estuche con 300 cinchos sujetacables,"Estuche con cinchos sujetacable (Ty-rap) de nylon, de diferentes colores y medidas. Ideal para organizar todo tipo de cables eléctricos o de uso electrónico. Contiene 300 piezas",Otros,[]
Esponja para micrófono,"Esponja grande para protección de cabeza de micrófono, de color negro.",Otros,[]
"No Break (UPS) de hasta 215 min de respaldo, 2200 VA",¡Energía de reserva para guardar todo tu trabajo cuando haya un apagón!,Otros,[]
"Modulador fijo con filtro SAW y controlador PLL, para canal ""VV""","Modulador fijo de Audio/Video para el canal VV, con filtro (SAW), 55 dB de ganancia, rango de frecuencia de 54 a 300 MHz, impedancia de salida de 75 Ohms y relación Audio/Video de -12 a -18 dB. Proporciona alta estabilidad, calidad de imagen y sonido. Ideal para sistemas de canales adyacentes.",Otros,[]
"50 grapas para cable coaxial RG59, negras","50 grapas color negro, para cable coaxial RG59. De 5 mm de ancho, con clavo de 3/4 de pulgada (1,8 cm), para concreto.",Otros,[]
Adaptador DisplayPort a VGA,"Trabaja con un proyector o monitor extra en tu computadora, Con este adaptador DisplayPort a VGA envía imagen desde tu computadora a un proyector, pantalla o monitor más grande para verla en modo espejo, o extiende tu espacio de trabajo a otro monitor.",Otros,[]
"Juego de 2 bocinas de 2 vías 300 W PMPO c/u, para exterior","Estas bocinas te darán la potencia, resistencia y sonido que éstas buscando, Juego de 2 bocinas de 300 Watts de potencia PMPO c/u, 2 vías, tipo satelital. Por su acabado en plástico y aluminio con sello hermético, pueden ser usados en interiores, exteriores y especialmente en intemperie, sin sufrir daños por la humedad. Reproduce sonidos claros y nítidos.",Otros,[]
"Modulador fijo con filtro SAW y controlador PLL, para canal ""II""","Modulador fijo de Audio/Video para el canal II, con filtro (SAW), 55 dB de ganancia, rango de frecuencia de 54 a 300 MHz, impedancia de salida de 75 Ohms y relación Audio/Video de -12 a -18 dB. Proporciona alta estabilidad, calidad de imagen y sonido. Ideal para sistemas de canales adyacentes.",Otros,[]
"Modulador fijo con filtro SAW, para canal 4","Modulador fijo de Audio/Video para el canal 4, con filtro (SAW), 55 dB de ganancia, rango de frecuencia de 54 a 870 MHz, impedancia de salida de 75 Ω y relación Audio/Video de -10 a -20 dB (ajustable).",Otros,[]
"Cable Ethernet UTP CAT 5, de 10 m, ultraplano","Su estructura plana te permite enrutar el cable mucho más fácil por canaletas, Este cable de red tiene 10 metros de longitud, por lo que podrás conectar a tu módem equipos como, computadoras de escritorio, laptops, Smart TV, Blu-Ray o consolas de videojuegos, a gran distancia y disfrutar de una señal de Internet más estable.",Otros,[]
"Cable telefónico modular, 6 Vías, 28 AWG",", Cable modular de 6 vias, calibre 28 AWG (7 hilos calibre 32 AWG) en color marfil, para extensiones o conexiones en redes telefónicas. Se vende por metro o en rollo de 305 m.",Otros,[]
"Bolsa de 100 cinchos sujetacables cortos, color blanco","Bolsa de 100 cinchos sujetacables (TY-RAP*) de nylon color blanco, de 0,36 cm de ancho x 15 cm de largo, con fuerza de tensión de amarre de 18 Kg. Ideal para organizar todo tipo de cables eléctricos o de uso electrónico.",Otros,[]
"Modulador fijo con filtro SAW y controlador PLL, para canal ""N""","Modulador fijo de Audio/Video para el canal N, con filtro (SAW), 55 dB de ganancia, rango de frecuencia de 54 a 300 MHz, impedancia de salida de 75 Ohms y relación Audio/Video de -12 a -18 dB. Proporciona alta estabilidad, calidad de imagen y sonido. Ideal para sistemas de canales adyacentes.",Otros,[]
"Pedestal (tripié) de 5 posiciones, para bafles",", Con este pedestal aprovecha todo el potencial de sonido de tus bafles amplificados al colocarlos a una altura adecuada y además protégelos al no dejarlos en el piso.",Otros,[]
Contacto Wi-Fi*,"Enciende aparatos eléctricos con tu celular ¡desde donde estés!, ¡Convierte tu casa en una Smart Home!",Otros,[]
"Plug 3,5 mm monoaural, metálico","Conector de audio macho (plug) de 3,5 mm, monoaural, para extensión de cable de micrófono. Fabricado en metal color plata.",Otros,[]
"Cable espiral plug a plug RJ9 de 4.5m, para auricular telefónico, negro","Cable telefónico en espiral, con 2 conectores macho (plug) de 4 hilos, para auricular. Mide 4,5 m y es de color negro.",Otros,[]
"Cable coaxial RG59, 30% malla de aluminio sin estañar, negro",", Cable coaxial RG59, de 75 Ohms y 30% de malla de aluminio sin estañar, útil para sistemas de televisión abierta o de paga. Se vende por metro o en rollo de 305 m.",Otros,[]
Teclado inalámbrico con touch pad y batería recargable para Smart TV,"Haz la navegación en tu Smart TV más cómoda y fácil, Con este mini teclado inalámbrico, la navegación en tu Smart TV es más fácil y cómoda.",Otros,[]
Audífonos multimedia USB ultraconfort,"Escucha música y chatea en línea con excelente audio y claridad de voz., Calidad de audio para aplicaciones en línea. Realiza conversaciones en Internet, haz tus clases en línea, participa en foros, disfruta de tus videojuegos favoritos o solo escucha música.",Otros,[]
"Conector macho tipo ""F"" para cable RG59, con anillo largo","Conector macho (plug) tipo ""F"" para cable coaxial RG59, con anillo largo integrado.",Otros,[]
Audífonos manos libres con cable plano,"Utiliza estos audífonos con tu smartphone para escuchar música y contestar llamadas o en tu PC o laptop para hacer video conferencias, llamadas por Skype* o escuchar contenido multimedia., Utiliza estos audífonos con tu smartphone para escuchar música y contestar llamadas o en tu PC o laptop para hacer video conferencias, llamadas por Skype* o escuchar contenido multimedia.",Otros,[]
"Divisor de 4 salidas a 75 Ohms, 1 GHz","Divisor (Splitter) de alto rendimiento, con paso de voltaje por todos los puertos y 4 salidas de 1 GHz a 75 Ohms para señal de televisión o cable. Cuenta con caja soldada de aleación de zinc terminada en cromo anticorrosivo, que proporciona un escudo contra interferencia electromagnética de 130 dB (EMI), \xa0pérdida por inserción de 7 a 8,2 dB y aislamiento de puertos de 25 a 28 dB.",Otros,[]
